Date,Open,High,Low,Symbol,Volume
2025-08-12,995.9500122070312,998.0,983.75,HDFCBANK.NS,12937802
2025-08-13,997.0,997.0,984.5499877929688,HDFCBANK.NS,13577396
2025-08-14,989.0,998.0,985.5999755859375,HDFCBANK.NS,17511716
2025-08-18,1005.0,1013.2999877929688,997.7999877929688,HDFCBANK.NS,19284796
2025-08-19,999.1500244140625,1003.0499877929688,993.3499755859375,HDFCBANK.NS,12352438
2025-08-20,993.5,996.0,989.5,HDFCBANK.NS,9950228
2025-08-21,998.75,998.75,991.5999755859375,HDFCBANK.NS,12439850
2025-08-22,994.9500122070312,998.0,978.5499877929688,HDFCBANK.NS,19833502
2025-08-25,980.0999755859375,988.7000122070312,978.5,HDFCBANK.NS,17518044
2025-08-26,979.5,985.7000122070312,968.0,HDFCBANK.NS,16916748
2025-02-27,8360.099609375,8413.9501953125,8183.39990234375,BAJAJ-AUTO.NS,350992
2025-02-28,8234.75,8234.75,7886.2998046875,BAJAJ-AUTO.NS,580155
2025-03-03,7934.9501953125,7998.2998046875,7679.60009765625,BAJAJ-AUTO.NS,497052
2025-03-04,7652.10009765625,7680.0,7317.0498046875,BAJAJ-AUTO.NS,1078953
2025-03-05,7332.2001953125,7443.2998046875,7301.0,BAJAJ-AUTO.NS,749464
2025-03-06,7481.0,7500.0,7376.9501953125,BAJAJ-AUTO.NS,917093
2025-03-07,7462.25,7624.0,7451.10009765625,BAJAJ-AUTO.NS,942308
2025-03-10,7573.0,7573.0,7352.0,BAJAJ-AUTO.NS,495241
2025-03-11,7355.5,7515.9501953125,7328.0,BAJAJ-AUTO.NS,412703
2025-03-12,7499.9501953125,7569.0,7429.85009765625,BAJAJ-AUTO.NS,529286
2025-03-13,7545.25,7545.25,7415.0,BAJAJ-AUTO.NS,454776
2025-03-17,7500.0,7611.0,7433.0,BAJAJ-AUTO.NS,286383
2025-03-18,7486.0498046875,7486.0498046875,7486.0498046875,BAJAJ-AUTO.NS,0
2025-03-19,7674.0,7767.64990234375,7619.25,BAJAJ-AUTO.NS,409356
2025-03-20,7734.9501953125,7951.9501953125,7722.0,BAJAJ-AUTO.NS,606109
2025-03-21,7969.0,8151.0,7938.0,BAJAJ-AUTO.NS,703280
2025-03-24,8117.7998046875,8213.9501953125,8070.0,BAJAJ-AUTO.NS,453508
2025-03-25,8160.0,8167.9501953125,7952.0,BAJAJ-AUTO.NS,824076
2025-03-26,8014.35009765625,8047.4501953125,7910.0,BAJAJ-AUTO.NS,391366
2025-03-27,7901.0,8039.10009765625,7852.25,BAJAJ-AUTO.NS,651971
2025-03-28,7970.39990234375,8024.89990234375,7810.75,BAJAJ-AUTO.NS,392400
2025-04-01,7631.0,8048.0,7631.0,BAJAJ-AUTO.NS,283618
2025-04-02,7962.0,8083.7998046875,7945.0,BAJAJ-AUTO.NS,237191
2025-04-03,7940.0498046875,7940.0498046875,7840.0,BAJAJ-AUTO.NS,470005
2025-04-04,7880.0,7889.85009765625,7652.25,BAJAJ-AUTO.NS,461228
2025-04-07,7300.0,7357.5498046875,7089.35009765625,BAJAJ-AUTO.NS,469629
2025-04-08,7384.5,7529.85009765625,7345.75,BAJAJ-AUTO.NS,259199
2025-04-09,7525.4501953125,7631.2998046875,7460.5,BAJAJ-AUTO.NS,261256
2025-04-11,7719.5,7779.9501953125,7636.35009765625,BAJAJ-AUTO.NS,290737
2025-04-15,8000.0,8040.0,7828.5,BAJAJ-AUTO.NS,387999
2025-04-16,7999.0,7999.5,7864.5,BAJAJ-AUTO.NS,294161
2025-04-17,7994.0,8055.0,7864.5,BAJAJ-AUTO.NS,274331
2025-04-21,8010.0,8275.0,7950.0,BAJAJ-AUTO.NS,285132
2025-04-22,8186.0,8186.5,8075.0,BAJAJ-AUTO.NS,394636
2025-04-23,8111.0,8294.5,8051.0,BAJAJ-AUTO.NS,598686
2025-04-24,8260.0,8328.0,8169.0,BAJAJ-AUTO.NS,322100
2025-04-25,8225.0,8259.5,7965.0,BAJAJ-AUTO.NS,508224
2025-04-28,8034.0,8134.5,7971.0,BAJAJ-AUTO.NS,282481
2025-04-29,8136.5,8169.5,8020.0,BAJAJ-AUTO.NS,228383
2025-04-30,8060.0,8077.5,7977.5,BAJAJ-AUTO.NS,447067
2025-05-02,8000.0,8086.0,7803.0,BAJAJ-AUTO.NS,379515
2025-05-05,7869.5,7964.5,7850.0,BAJAJ-AUTO.NS,250175
2025-05-06,7930.0,8044.0,7910.0,BAJAJ-AUTO.NS,270568
2025-05-07,7915.5,7978.0,7811.5,BAJAJ-AUTO.NS,459640
2025-05-08,7850.5,7869.5,7670.0,BAJAJ-AUTO.NS,461725
2025-05-09,7620.0,7743.5,7612.0,BAJAJ-AUTO.NS,248982
2025-05-12,7800.0,8048.5,7778.0,BAJAJ-AUTO.NS,296774
2025-05-13,8039.5,8109.0,7950.0,BAJAJ-AUTO.NS,407395
2025-05-14,8090.0,8208.0,8032.0,BAJAJ-AUTO.NS,225717
2025-05-15,8135.0,8366.0,8077.0,BAJAJ-AUTO.NS,497959
2025-05-16,8350.0,8495.0,8280.0,BAJAJ-AUTO.NS,483122
2025-05-19,8500.0,8861.5,8492.0,BAJAJ-AUTO.NS,858221
2025-05-20,8850.0,8850.0,8526.5,BAJAJ-AUTO.NS,449936
2025-05-21,8608.0,8765.0,8535.5,BAJAJ-AUTO.NS,572628
2025-05-22,8660.0,8775.5,8512.5,BAJAJ-AUTO.NS,916615
2025-05-23,8765.0,8838.0,8714.0,BAJAJ-AUTO.NS,321989
2025-05-26,8784.5,8978.5,8770.0,BAJAJ-AUTO.NS,440577
2025-05-27,8945.0,9004.5,8900.5,BAJAJ-AUTO.NS,401273
2025-05-28,8990.0,9007.0,8775.0,BAJAJ-AUTO.NS,312080
2025-05-29,8907.0,8940.0,8802.0,BAJAJ-AUTO.NS,330341
2025-05-30,8787.0,8865.0,8585.0,BAJAJ-AUTO.NS,1434828
2025-06-02,8621.5,8621.5,8415.0,BAJAJ-AUTO.NS,457251
2025-06-03,8513.0,8600.0,8490.0,BAJAJ-AUTO.NS,566074
2025-06-04,8550.5,8640.5,8527.0,BAJAJ-AUTO.NS,431009
2025-06-05,8614.0,8614.0,8509.5,BAJAJ-AUTO.NS,381642
2025-06-06,8608.0,8685.0,8541.0,BAJAJ-AUTO.NS,435024
2025-06-09,8680.0,8705.0,8599.5,BAJAJ-AUTO.NS,443544
2025-06-10,8645.0,8664.0,8574.0,BAJAJ-AUTO.NS,350288
2025-06-11,8635.5,8770.0,8610.0,BAJAJ-AUTO.NS,462124
2025-06-12,8732.5,8756.0,8540.0,BAJAJ-AUTO.NS,368162
2025-06-13,8460.0,8485.5,8350.0,BAJAJ-AUTO.NS,250910
2025-06-16,8486.5,8595.0,8451.0,BAJAJ-AUTO.NS,203598
2025-06-17,8490.0,8554.0,8455.0,BAJAJ-AUTO.NS,286217
2025-06-18,8505.0,8657.5,8440.5,BAJAJ-AUTO.NS,561114
2025-06-19,8480.0,8555.0,8451.5,BAJAJ-AUTO.NS,332303
2025-06-20,8315.0,8403.0,8250.0,BAJAJ-AUTO.NS,567646
2025-06-23,8275.0,8328.5,8255.0,BAJAJ-AUTO.NS,271619
2025-06-24,8363.0,8424.5,8331.5,BAJAJ-AUTO.NS,214129
2025-06-25,8407.0,8437.0,8371.0,BAJAJ-AUTO.NS,276176
2025-06-26,8370.0,8465.0,8361.0,BAJAJ-AUTO.NS,371685
2025-06-27,8468.0,8507.0,8414.0,BAJAJ-AUTO.NS,504248
2025-06-30,8470.0,8496.0,8360.0,BAJAJ-AUTO.NS,303799
2025-07-01,8370.0,8409.0,8300.0,BAJAJ-AUTO.NS,363782
2025-07-02,8350.0,8409.5,8314.5,BAJAJ-AUTO.NS,267604
2025-07-03,8378.0,8464.5,8350.0,BAJAJ-AUTO.NS,175619
2025-07-04,8382.0,8450.0,8364.5,BAJAJ-AUTO.NS,183720
2025-07-07,8433.0,8484.0,8404.0,BAJAJ-AUTO.NS,123117
2025-07-08,8463.0,8474.0,8291.0,BAJAJ-AUTO.NS,253579
2025-07-09,8350.0,8376.0,8310.5,BAJAJ-AUTO.NS,157280
2025-07-10,8394.0,8394.0,8268.0,BAJAJ-AUTO.NS,229552
2025-07-11,8285.5,8300.0,8045.5,BAJAJ-AUTO.NS,539579
2025-07-14,8090.0,8120.0,8035.5,BAJAJ-AUTO.NS,248351
2025-07-15,8128.0,8326.0,8090.0,BAJAJ-AUTO.NS,366546
2025-07-16,8311.0,8345.0,8184.5,BAJAJ-AUTO.NS,275493
2025-07-17,8278.5,8355.0,8262.5,BAJAJ-AUTO.NS,249880
2025-07-18,8305.0,8365.0,8305.0,BAJAJ-AUTO.NS,268313
2025-07-21,8306.0,8450.0,8306.0,BAJAJ-AUTO.NS,253964
2025-07-22,8470.0,8470.0,8277.0,BAJAJ-AUTO.NS,302466
2025-07-23,8313.5,8405.0,8290.5,BAJAJ-AUTO.NS,194644
2025-07-24,8409.5,8435.0,8276.0,BAJAJ-AUTO.NS,298692
2025-07-25,8275.0,8280.0,8044.5,BAJAJ-AUTO.NS,554118
2025-07-28,8075.5,8158.0,8075.0,BAJAJ-AUTO.NS,232171
2025-07-29,8089.5,8146.0,8056.0,BAJAJ-AUTO.NS,209998
2025-07-30,8090.5,8132.5,8025.0,BAJAJ-AUTO.NS,222804
2025-07-31,7990.0,8094.0,7930.5,BAJAJ-AUTO.NS,297025
2025-08-01,8008.0,8091.0,7951.5,BAJAJ-AUTO.NS,329818
2025-08-04,8044.5,8205.0,8044.5,BAJAJ-AUTO.NS,221221
2025-08-05,8176.0,8236.5,8130.0,BAJAJ-AUTO.NS,194083
2025-08-06,8269.0,8269.0,8120.0,BAJAJ-AUTO.NS,515934
2025-08-07,8070.0,8249.0,7858.5,BAJAJ-AUTO.NS,456168
2025-08-08,8229.0,8277.0,8185.0,BAJAJ-AUTO.NS,282679
2025-08-11,8235.0,8300.0,8132.5,BAJAJ-AUTO.NS,180274
2025-08-12,8275.5,8321.5,8180.0,BAJAJ-AUTO.NS,184529
2025-08-13,8214.5,8309.5,8189.0,BAJAJ-AUTO.NS,367519
2025-08-14,8250.0,8280.0,8198.0,BAJAJ-AUTO.NS,364270
2025-08-18,8400.0,8629.5,8400.0,BAJAJ-AUTO.NS,995976
2025-08-19,8609.0,8856.0,8586.0,BAJAJ-AUTO.NS,1052384
2025-08-20,8794.5,8872.5,8763.5,BAJAJ-AUTO.NS,490202
2025-08-21,8835.0,8869.0,8630.0,BAJAJ-AUTO.NS,510564
2025-08-22,8684.5,8715.0,8581.0,BAJAJ-AUTO.NS,369875
2025-08-25,8750.0,8764.0,8633.5,BAJAJ-AUTO.NS,360880
2025-08-26,8730.0,8825.0,8646.0,BAJAJ-AUTO.NS,778350
2025-02-27,848.6500244140625,859.4500122070312,806.2999877929688,ADANIGREEN.NS,5612214
2025-02-28,795.0999755859375,815.0,760.1500244140625,ADANIGREEN.NS,43947584
2025-03-03,775.0,808.7999877929688,758.0,ADANIGREEN.NS,5720645
2025-03-04,783.2000122070312,796.6500244140625,765.5999755859375,ADANIGREEN.NS,7726332
2025-03-05,769.0,857.9000244140625,769.0,ADANIGREEN.NS,17902240
2025-03-06,868.7999877929688,872.4500122070312,836.0,ADANIGREEN.NS,10166566
2025-03-07,840.0,847.2999877929688,823.1500244140625,ADANIGREEN.NS,6078435
2025-03-10,840.9000244140625,871.0,823.25,ADANIGREEN.NS,6595111
2025-03-11,819.25,834.3499755859375,810.5999755859375,ADANIGREEN.NS,3495317
2025-03-12,834.4000244140625,858.0,806.3499755859375,ADANIGREEN.NS,4826264
2025-03-13,874.0,896.8499755859375,858.0,ADANIGREEN.NS,11779180
2025-03-17,873.6500244140625,908.4500122070312,868.8499755859375,ADANIGREEN.NS,5903492
2025-03-18,896.4500122070312,896.4500122070312,896.4500122070312,ADANIGREEN.NS,0
2025-03-19,904.0499877929688,918.75,901.4000244140625,ADANIGREEN.NS,2980425
2025-03-20,920.2999877929688,927.9500122070312,902.0499877929688,ADANIGREEN.NS,3210117
2025-03-21,925.0,983.3499755859375,920.5499877929688,ADANIGREEN.NS,8147557
2025-03-24,972.0,981.0,949.0499877929688,ADANIGREEN.NS,3632791
2025-03-25,959.0,966.0,916.0,ADANIGREEN.NS,3504686
2025-03-26,921.9500122070312,942.0,910.0,ADANIGREEN.NS,3194761
2025-03-27,910.0,966.5999755859375,905.2000122070312,ADANIGREEN.NS,5918219
2025-03-28,967.8499755859375,976.4500122070312,942.0499877929688,ADANIGREEN.NS,4083088
2025-04-01,948.0,962.0,916.6500244140625,ADANIGREEN.NS,3393666
2025-04-02,926.9000244140625,945.0999755859375,910.7000122070312,ADANIGREEN.NS,2965379
2025-04-03,927.0,966.5,927.0,ADANIGREEN.NS,3305378
2025-04-04,949.9500122070312,956.0,917.6500244140625,ADANIGREEN.NS,3226540
2025-04-07,850.0,891.9500122070312,850.0,ADANIGREEN.NS,3317613
2025-04-08,899.0,908.0999755859375,873.2999877929688,ADANIGREEN.NS,3363547
2025-04-09,874.0,878.9500122070312,850.5,ADANIGREEN.NS,2518172
2025-04-11,890.0,903.4000244140625,878.7000122070312,ADANIGREEN.NS,2380909
2025-04-15,910.0,942.0,901.2999877929688,ADANIGREEN.NS,2944940
2025-04-16,936.9500122070312,955.9500122070312,931.5,ADANIGREEN.NS,2203548
2025-04-17,945.5999755859375,972.0,940.0,ADANIGREEN.NS,2905274
2025-04-21,954.7000122070312,966.5999755859375,944.0,ADANIGREEN.NS,2149379
2025-04-22,962.0,965.5,941.5499877929688,ADANIGREEN.NS,2283380
2025-04-23,950.0,956.9000244140625,926.0,ADANIGREEN.NS,2614789
2025-04-24,956.9000244140625,974.0,948.75,ADANIGREEN.NS,3604578
2025-04-25,974.0,975.8499755859375,903.7000122070312,ADANIGREEN.NS,6824718
2025-04-28,915.3499755859375,944.9500122070312,909.1500244140625,ADANIGREEN.NS,3691409
2025-04-29,960.0,961.9000244140625,918.9000244140625,ADANIGREEN.NS,6040053
2025-04-30,922.7999877929688,929.0,895.0,ADANIGREEN.NS,3000004
2025-05-02,902.0499877929688,931.9500122070312,900.0,ADANIGREEN.NS,3047594
2025-05-05,912.7000122070312,1003.5,910.5499877929688,ADANIGREEN.NS,13652180
2025-05-06,966.0,971.25,918.0,ADANIGREEN.NS,4153763
2025-05-07,901.2000122070312,929.0,901.0999755859375,ADANIGREEN.NS,3179762
2025-05-08,926.0499877929688,933.2000122070312,870.2000122070312,ADANIGREEN.NS,4281975
2025-05-09,859.4000244140625,887.8499755859375,854.3499755859375,ADANIGREEN.NS,3051122
2025-05-12,914.9000244140625,945.0,911.0499877929688,ADANIGREEN.NS,6222615
2025-05-13,940.5499877929688,973.7000122070312,933.2000122070312,ADANIGREEN.NS,4260617
2025-05-14,966.0,975.0,957.7999877929688,ADANIGREEN.NS,3634440
2025-05-15,972.0999755859375,972.7999877929688,953.4000244140625,ADANIGREEN.NS,4951675
2025-05-16,971.4500122070312,1025.0,965.2000122070312,ADANIGREEN.NS,7644511
2025-05-19,1031.949951171875,1038.3499755859375,1010.0499877929688,ADANIGREEN.NS,3176879
2025-05-20,1016.0,1020.9500122070312,981.7999877929688,ADANIGREEN.NS,2713486
2025-05-21,985.0,1003.0,977.2000122070312,ADANIGREEN.NS,2228757
2025-05-22,996.0999755859375,1006.0,977.0,ADANIGREEN.NS,2233560
2025-05-23,987.0,999.0499877929688,976.0,ADANIGREEN.NS,2538927
2025-05-26,997.0,1021.4000244140625,993.2999877929688,ADANIGREEN.NS,3403161
2025-05-27,1011.5,1022.5,1001.0,ADANIGREEN.NS,1740741
2025-05-28,1013.2000122070312,1025.449951171875,999.5999755859375,ADANIGREEN.NS,2099725
2025-05-29,1009.2000122070312,1027.0,1000.5499877929688,ADANIGREEN.NS,2700851
2025-05-30,1019.5,1028.0,1004.2000122070312,ADANIGREEN.NS,1669801
2025-06-02,1018.5,1024.699951171875,1007.0,ADANIGREEN.NS,2230527
2025-06-03,1009.0999755859375,1018.0,988.0,ADANIGREEN.NS,2438866
2025-06-04,997.5,1009.0,983.7000122070312,ADANIGREEN.NS,1700483
2025-06-05,1006.0,1019.0,1002.0,ADANIGREEN.NS,1454736
2025-06-06,1008.0,1024.199951171875,1004.7999877929688,ADANIGREEN.NS,2617425
2025-06-09,1024.199951171875,1044.4000244140625,1020.0,ADANIGREEN.NS,3700815
2025-06-10,1039.699951171875,1077.0,1034.699951171875,ADANIGREEN.NS,5441911
2025-06-11,1066.0,1070.0,1033.300048828125,ADANIGREEN.NS,2515373
2025-06-12,1050.0,1050.0,1012.0,ADANIGREEN.NS,2183895
2025-06-13,996.0,1002.9000244140625,985.2999877929688,ADANIGREEN.NS,2435259
2025-06-16,989.5,997.0,968.5999755859375,ADANIGREEN.NS,1898670
2025-06-17,992.7999877929688,997.5,975.0,ADANIGREEN.NS,1281462
2025-06-18,977.5,985.5999755859375,963.2000122070312,ADANIGREEN.NS,1632269
2025-06-19,970.0,973.4000244140625,929.0,ADANIGREEN.NS,2415130
2025-06-20,938.0,959.4000244140625,936.0,ADANIGREEN.NS,3308667
2025-06-23,939.7999877929688,964.9000244140625,935.0,ADANIGREEN.NS,1728394
2025-06-24,975.0,1001.9000244140625,974.0,ADANIGREEN.NS,3498494
2025-06-25,987.0,997.0,979.5,ADANIGREEN.NS,2294587
2025-06-26,984.0,993.5,976.0999755859375,ADANIGREEN.NS,2254782
2025-06-27,994.4000244140625,1046.9000244140625,993.0,ADANIGREEN.NS,6044564
2025-06-30,1020.0,1034.5,1015.0999755859375,ADANIGREEN.NS,2020543
2025-07-01,1030.0,1038.0,1007.2000122070312,ADANIGREEN.NS,1836549
2025-07-02,1020.0,1031.4000244140625,1012.0999755859375,ADANIGREEN.NS,1307248
2025-07-03,1023.0,1023.7000122070312,1005.0,ADANIGREEN.NS,1234996
2025-07-04,1012.0,1012.0,990.0,ADANIGREEN.NS,1565915
2025-07-07,997.0,998.7999877929688,988.7000122070312,ADANIGREEN.NS,863077
2025-07-08,991.7999877929688,1005.0,981.2999877929688,ADANIGREEN.NS,1069668
2025-07-09,997.0999755859375,1011.0,993.2000122070312,ADANIGREEN.NS,1480019
2025-07-10,999.7000122070312,1007.9000244140625,992.2999877929688,ADANIGREEN.NS,1057492
2025-07-11,999.7999877929688,1010.9000244140625,985.2000122070312,ADANIGREEN.NS,1850757
2025-07-14,995.7999877929688,1036.0,994.2000122070312,ADANIGREEN.NS,5134094
2025-07-15,1027.0,1042.0,1026.0,ADANIGREEN.NS,2064201
2025-07-16,1033.0999755859375,1049.5,1033.0999755859375,ADANIGREEN.NS,2548383
2025-07-17,1039.0,1054.9000244140625,1033.4000244140625,ADANIGREEN.NS,2304002
2025-07-18,1042.699951171875,1051.0,1024.4000244140625,ADANIGREEN.NS,1787665
2025-07-21,1031.199951171875,1042.0999755859375,1024.0999755859375,ADANIGREEN.NS,877276
2025-07-22,1037.0,1042.199951171875,1006.5999755859375,ADANIGREEN.NS,1332756
2025-07-23,1018.4000244140625,1038.300048828125,1017.0,ADANIGREEN.NS,1733780
2025-07-24,1035.0,1037.0999755859375,1017.7000122070312,ADANIGREEN.NS,1295384
2025-07-25,1021.7999877929688,1021.7999877929688,973.0,ADANIGREEN.NS,2521495
2025-07-28,979.7000122070312,1013.5999755859375,979.0,ADANIGREEN.NS,4051716
2025-07-29,1007.0,1022.9000244140625,993.5,ADANIGREEN.NS,3489498
2025-07-30,1020.0,1024.5,1007.0,ADANIGREEN.NS,1365437
2025-07-31,985.5,1007.5,980.0999755859375,ADANIGREEN.NS,2062250
2025-08-01,988.7999877929688,1007.6500244140625,968.0,ADANIGREEN.NS,1800185
2025-08-04,980.0,997.0,971.6500244140625,ADANIGREEN.NS,1280378
2025-08-05,993.0,996.4000244140625,965.2000122070312,ADANIGREEN.NS,1365079
2025-08-06,975.9000244140625,977.5,955.0,ADANIGREEN.NS,1204140
2025-08-07,951.9500122070312,955.1500244140625,903.5,ADANIGREEN.NS,3658631
2025-08-08,939.8499755859375,946.6500244140625,909.0499877929688,ADANIGREEN.NS,2051171
2025-08-11,914.0499877929688,933.1500244140625,908.0,ADANIGREEN.NS,1612977
2025-08-12,929.0999755859375,941.0,927.5,ADANIGREEN.NS,1096445
2025-08-13,932.0999755859375,938.4500122070312,919.5,ADANIGREEN.NS,1023795
2025-08-14,925.0,933.0,914.0499877929688,ADANIGREEN.NS,1031515
2025-08-18,929.0,955.5499877929688,925.75,ADANIGREEN.NS,1856211
2025-08-19,942.0499877929688,975.5,937.4500122070312,ADANIGREEN.NS,1886130
2025-08-20,969.0,984.0,967.9500122070312,ADANIGREEN.NS,1584174
2025-08-21,976.0,983.9500122070312,964.1500244140625,ADANIGREEN.NS,820006
2025-08-22,965.0,970.2000122070312,952.9000244140625,ADANIGREEN.NS,946994
2025-08-25,958.3499755859375,972.7000122070312,958.3499755859375,ADANIGREEN.NS,943859
2025-08-26,964.1500244140625,965.75,926.0,ADANIGREEN.NS,1462062
2025-02-27,137.2100067138672,138.99000549316406,135.8800048828125,TATASTEEL.NS,30747044
2025-02-28,137.8000030517578,137.8000030517578,134.05999755859375,TATASTEEL.NS,45540594
2025-03-03,137.0,139.0500030517578,134.30999755859375,TATASTEEL.NS,31154401
2025-03-04,136.14999389648438,140.94000244140625,135.80999755859375,TATASTEEL.NS,28634645
2025-03-05,139.0,146.49000549316406,139.0,TATASTEEL.NS,62109377
2025-03-06,146.7899932861328,152.1999969482422,146.1999969482422,TATASTEEL.NS,79121467
2025-03-07,149.74000549316406,152.4499969482422,149.27000427246094,TATASTEEL.NS,81821791
2025-03-10,151.55999755859375,154.24000549316406,150.41000366210938,TATASTEEL.NS,54450331
2025-03-11,148.10000610351562,151.6999969482422,148.0,TATASTEEL.NS,35916900
2025-03-12,151.0,152.27999877929688,147.6999969482422,TATASTEEL.NS,26377549
2025-03-13,152.0,153.55999755859375,150.02000427246094,TATASTEEL.NS,48286431
2025-03-17,151.99000549316406,152.63999938964844,150.89999389648438,TATASTEEL.NS,35879780
2025-03-18,151.80999755859375,151.80999755859375,151.80999755859375,TATASTEEL.NS,0
2025-03-19,156.8000030517578,159.1999969482422,156.5,TATASTEEL.NS,66161413
2025-03-20,160.0,160.10000610351562,156.64999389648438,TATASTEEL.NS,39889517
2025-03-21,159.02999877929688,159.75,156.82000732421875,TATASTEEL.NS,49184821
2025-03-24,158.0,159.0,157.11000061035156,TATASTEEL.NS,30905773
2025-03-25,159.0,159.0,156.0500030517578,TATASTEEL.NS,28467187
2025-03-26,156.1999969482422,157.5399932861328,155.00999450683594,TATASTEEL.NS,23182869
2025-03-27,154.8000030517578,156.10000610351562,154.1999969482422,TATASTEEL.NS,25909068
2025-03-28,155.3800048828125,156.91000366210938,153.3699951171875,TATASTEEL.NS,24589315
2025-04-01,152.07000732421875,155.33999633789062,152.07000732421875,TATASTEEL.NS,29142122
2025-04-02,154.0,156.25,152.27000427246094,TATASTEEL.NS,24977582
2025-04-03,153.0,155.97000122070312,152.60000610351562,TATASTEEL.NS,15117526
2025-04-04,152.6199951171875,152.99000549316406,140.0,TATASTEEL.NS,80846143
2025-04-07,128.0,130.35000610351562,125.33000183105469,TATASTEEL.NS,121806340
2025-04-08,134.88999938964844,136.1999969482422,128.02000427246094,TATASTEEL.NS,68999181
2025-04-09,130.0,130.0,125.30000305175781,TATASTEEL.NS,73399980
2025-04-11,134.6699981689453,134.6999969482422,130.49000549316406,TATASTEEL.NS,73706472
2025-04-15,135.60000610351562,137.0,134.83999633789062,TATASTEEL.NS,38967608
2025-04-16,136.41000366210938,137.60000610351562,134.6199951171875,TATASTEEL.NS,42684087
2025-04-17,134.39999389648438,137.9600067138672,133.6999969482422,TATASTEEL.NS,62282856
2025-04-21,137.64999389648438,140.3000030517578,137.0500030517578,TATASTEEL.NS,26503486
2025-04-22,142.0,142.83999633789062,137.6999969482422,TATASTEEL.NS,58429662
2025-04-23,139.38999938964844,141.5,137.32000732421875,TATASTEEL.NS,37851304
2025-04-24,140.6999969482422,141.8800048828125,140.27999877929688,TATASTEEL.NS,23061444
2025-04-25,142.0,143.4499969482422,138.02000427246094,TATASTEEL.NS,37764696
2025-04-28,138.5399932861328,142.60000610351562,138.3800048828125,TATASTEEL.NS,26971589
2025-04-29,142.07000732421875,143.3000030517578,140.9199981689453,TATASTEEL.NS,25758449
2025-04-30,141.4499969482422,141.55999755859375,138.0,TATASTEEL.NS,29205042
2025-05-02,140.0,143.10000610351562,139.4499969482422,TATASTEEL.NS,29588258
2025-05-05,141.57000732421875,142.6999969482422,141.1999969482422,TATASTEEL.NS,17213477
2025-05-06,142.0800018310547,145.39999389648438,141.5399932861328,TATASTEEL.NS,42658262
2025-05-07,142.1999969482422,146.9499969482422,142.1999969482422,TATASTEEL.NS,34674594
2025-05-08,146.0,146.66000366210938,142.85000610351562,TATASTEEL.NS,29687927
2025-05-09,140.99000549316406,143.27000427246094,140.50999450683594,TATASTEEL.NS,21875453
2025-05-12,145.61000061035156,151.9499969482422,144.5,TATASTEEL.NS,47087413
2025-05-13,152.0,152.99000549316406,149.00999450683594,TATASTEEL.NS,54389876
2025-05-14,151.0,157.14999389648438,151.0,TATASTEEL.NS,60002060
2025-05-15,155.5,157.83999633789062,154.3000030517578,TATASTEEL.NS,57066105
2025-05-16,157.35000610351562,158.14999389648438,157.0,TATASTEEL.NS,22884754
2025-05-19,158.0,158.13999938964844,156.1300048828125,TATASTEEL.NS,21839582
2025-05-20,158.35000610351562,162.10000610351562,158.0,TATASTEEL.NS,58061639
2025-05-21,159.4499969482422,161.85000610351562,158.52999877929688,TATASTEEL.NS,36044599
2025-05-22,160.97999572753906,163.60000610351562,160.36000061035156,TATASTEEL.NS,60715453
2025-05-23,161.60000610351562,163.52999877929688,161.5,TATASTEEL.NS,29483665
2025-05-26,163.10000610351562,165.5500030517578,162.0500030517578,TATASTEEL.NS,25581584
2025-05-27,162.50999450683594,163.89999389648438,160.6199951171875,TATASTEEL.NS,23296776
2025-05-28,162.39999389648438,162.69000244140625,160.64999389648438,TATASTEEL.NS,13044476
2025-05-29,162.19000244140625,163.9499969482422,161.5,TATASTEEL.NS,26455081
2025-05-30,163.11000061035156,163.88999938964844,160.50999450683594,TATASTEEL.NS,32739340
2025-06-02,159.0,160.1199951171875,157.3000030517578,TATASTEEL.NS,31365564
2025-06-03,159.0399932861328,160.64999389648438,157.1699981689453,TATASTEEL.NS,28398746
2025-06-04,157.5,158.97999572753906,156.80999755859375,TATASTEEL.NS,16660138
2025-06-05,158.86000061035156,159.08999633789062,157.0500030517578,TATASTEEL.NS,23708504
2025-06-06,155.6999969482422,157.8800048828125,154.25,TATASTEEL.NS,25804151
2025-06-09,157.69000244140625,158.1999969482422,156.82000732421875,TATASTEEL.NS,15315437
2025-06-10,158.0,159.3000030517578,155.5,TATASTEEL.NS,22764080
2025-06-11,156.4499969482422,157.52999877929688,155.30999755859375,TATASTEEL.NS,17605668
2025-06-12,156.0,156.25999450683594,151.85000610351562,TATASTEEL.NS,27846151
2025-06-13,149.8000030517578,152.5,149.8000030517578,TATASTEEL.NS,24277592
2025-06-16,152.00999450683594,154.5,150.83999633789062,TATASTEEL.NS,16188193
2025-06-17,153.80999755859375,154.88999938964844,152.35000610351562,TATASTEEL.NS,16740382
2025-06-18,152.1999969482422,153.1999969482422,150.8000030517578,TATASTEEL.NS,14860746
2025-06-19,152.0,152.4499969482422,150.5,TATASTEEL.NS,20145922
2025-06-20,150.75,153.1699981689453,150.6300048828125,TATASTEEL.NS,29944714
2025-06-23,150.5,153.3000030517578,150.47999572753906,TATASTEEL.NS,17096676
2025-06-24,153.8000030517578,156.97000122070312,153.63999938964844,TATASTEEL.NS,25403324
